EVC_NO,USER_ID,START_DATE,START_TIME,END_DATE,END_TIME,VAC_HRS,STATUS,START_FLAG,AGENT_NO,VAC_TYPE,DEL_FLAG,REMARK,CREATED_BY,CREATION_DATE,LAST_UPDATED_BY,LAST_UPDATE_DATE,SUBMIT_TIME,DELAY_FLAG,SOURCE_NUMBER
EVC202304183602,J20045,2023-04-20,0900,2023-04-20,1800,8,Y,Y,J20032,1V,N,請假,J20045,"2023-04-18 14:49:54",SYS,"2023-04-20 15:20:42","2023-04-18 14:49:54",N,NULL
EVC202304183603,S20108,2023-04-19,0930,2023-04-19,1430,4,Y,Y,S20100,D,N,原4/3加班,S20108,"2023-04-18 19:50:25",SYS,"2023-04-19 11:34:35","2023-04-18 19:50:25",N,NULL
EVC202304183605,J40017,2023-04-18,0930,2023-04-18,1030,1,Y,Y,K40005,E,N,收框,J40017,"2023-04-18 23:55:11",SYS,"2023-04-20 15:20:45","2023-04-18 23:55:11",Y,NULL
EVC202304193607,M40066,2023-04-19,0930,2023-04-21,1830,24,Y,Y,A00001,E,N,花蓮出差,M40066,"2023-04-19 06:11:57",SYS,"2023-04-20 15:20:48","2023-04-19 06:11:57",N,NULL
EVC202304193608,S000A3,2023-04-19,0930,2023-04-19,1000,0.5,Y,Y,S20100,D,N,塞車(國道事故回堵導致塞車),S000A3,"2023-04-19 10:24:37",SYS,"2023-04-28 11:08:01","2023-04-19 10:24:37",Y,NULL
EVC202304193609,I40014,2023-04-26,0900,2023-04-26,1800,8,Y,Y,I20030,1V,N,回診,I40014,"2023-04-19 14:07:15",SYS,"2023-04-28 11:08:07","2023-04-19 14:07:15",N,NULL
EVC202304193610,G20048,2023-04-27,0900,2023-04-27,1800,8,Y,Y,G20042,1V,N,有事請假,G20048,"2023-04-19 17:41:00",SYS,"2023-04-20 15:20:52","2023-04-19 17:41:00",N,NULL
EVC202304193611,G20048,2023-04-28,0900,2023-04-28,1800,8,Y,Y,G20042,1V,N,有事請假,G20048,"2023-04-19 17:41:33",SYS,"2023-04-20 15:20:56","2023-04-19 17:41:33",N,NULL
EVC202304193612,L20036,2023-04-18,0900,2023-04-19,1230,11,Y,Y,L20065,1V,N,,L20036,"2023-04-19 17:51:28",SYS,"2023-04-20 15:21:00","2023-04-19 17:53:53",Y,NULL
EVC202304193614,L20036,2023-04-19,1600,2023-04-19,1830,2.5,Y,Y,L20065,1V,N,,L20036,"2023-04-19 17:56:44",SYS,"2023-04-20 15:21:04","2023-04-19 17:56:44",Y,NULL
EVC202304193615,G20047,2023-04-20,0900,2023-04-20,1400,4,Y,Y,G20043,1V,N,,G20047,"2023-04-19 22:54:08",SYS,"2023-04-20 15:21:07","2023-04-19 22:54:08",N,NULL
EVC202304203618,C40048,2023-04-20,0930,2023-04-20,1830,8,R,Y,C40045,C,N,家事,C40048,"2023-04-20 08:42:37",SYS,"2023-04-22 00:00:15","2023-04-20 08:42:37",N,NULL
EVC202304203619,L20036,2023-04-20,0900,2023-04-21,1800,16,Y,Y,L20065,1V,N,,L20036,"2023-04-20 08:47:47",SYS,"2023-04-21 12:23:35","2023-04-20 08:47:48",N,NULL
EVC202304203621,G20045,2023-04-20,0900,2023-04-20,1000,1,Y,Y,G20032,1V,N,家裡有事,G20045,"2023-04-20 11:07:53",SYS,"2023-04-20 15:21:13","2023-04-20 11:07:53",Y,NULL
EVC202304203623,F20030,2023-08-14,0930,2023-08-18,1830,40,Y,Y,F40024,1V,N,,F20030,"2023-04-20 12:51:24",SYS,"2023-04-21 12:23:54","2023-04-20 18:23:47",N,NULL
EVC202304203624,F20030,2023-04-21,1430,2023-04-21,1830,4,Y,Y,F40024,1V,N,,F20030,"2023-04-20 12:51:51",SYS,"2023-04-21 12:24:01","2023-04-20 18:23:11",N,NULL
EVC202304203626,F20034,2023-04-20,1300,2023-04-20,1830,5,Y,Y,F20027,1V,N,,F20034,"2023-04-20 13:20:46",SYS,"2023-04-20 15:21:18","2023-04-20 13:20:47",Y,NULL
EVC202304203633,G40034,2023-05-19,0900,2023-05-19,1800,8,F,Y,G40033,C,N,事假,G40034,"2023-04-20 22:35:28",SYS,"2023-05-02 11:14:43","2023-04-20 22:35:29",N,NULL
EVC202304213634,A40103,2023-04-21,0930,2023-04-21,1830,8,R,Y,A40069,1V,N,,A40103,"2023-04-21 08:27:37",SYS,"2023-04-23 00:00:15","2023-04-21 08:27:37",N,NULL
EVC202304213637,F40024,2023-04-24,0930,2023-04-24,1830,8,Y,Y,F20030,D,N,補2／27值班,F40024,"2023-04-21 12:32:55",SYS,"2023-04-24 10:57:45","2023-04-21 12:32:55",N,NULL
EVC202304213638,F40024,2023-04-25,0930,2023-04-25,1830,8,Y,Y,F20030,D,N,補4／3值班,F40024,"2023-04-21 12:34:50",SYS,"2023-04-24 10:57:49","2023-04-21 12:34:50",N,NULL
EVC202304213641,F40024,2023-04-26,0930,2023-04-28,1830,24,Y,Y,F20030,1V,N,,F40024,"2023-04-21 12:37:43",SYS,"2023-04-24 10:57:54","2023-04-21 12:37:43",N,NULL
EVC202304213643,F20028,2023-04-24,1300,2023-04-24,1430,1,Y,Y,F40025,1V,N,,F20028,"2023-04-21 15:13:13",SYS,"2023-04-28 11:08:11","2023-04-21 15:13:13",N,NULL
EVC202304213644,J40017,2023-04-21,0900,2023-04-21,1800,8,R,Y,K40005,E,N,收帳,J40017,"2023-04-21 17:08:52",SYS,"2023-04-23 00:00:15","2023-04-21 17:08:53",Y,NULL
EVC202304243645,A40082,2023-04-24,0900,2023-04-24,1800,8,Y,Y,L20064,1V,N,"身體不適 ",A40082,"2023-04-24 04:56:40",SYS,"2023-04-24 10:57:57","2023-04-24 04:56:40",N,NULL
EVC202304243647,I40014,2023-04-28,0900,2023-04-28,1800,8,Y,Y,I20030,E,N,協助台中機台搬遷,I40014,"2023-04-24 11:13:25",SYS,"2023-04-28 11:08:16","2023-04-24 11:13:25",N,NULL
EVC202304243649,L20068,2023-04-28,0900,2023-04-28,1800,8,Y,Y,L20065,E,N,台中搬遷協助移機器,L20068,"2023-04-24 12:54:06",SYS,"2023-04-28 11:08:20","2023-04-24 12:54:06",N,NULL
EVC202304253654,J40007,2023-04-24,0930,2023-04-24,1000,0.5,R,Y,K40005,E,N,收框,J40007,"2023-04-25 07:08:26",SYS,"2023-04-26 00:00:15","2023-04-25 07:08:26",Y,NULL
EVC202304253658,F20027,2023-04-27,1700,2023-04-27,1830,1.5,Y,Y,F20034,1V,N,,F20027,"2023-04-25 15:18:06",SYS,"2023-04-28 11:08:24","2023-04-25 15:18:06",N,NULL
EVC202304263659,J40007,2023-04-25,0930,2023-04-25,1000,0.5,R,Y,K40005,E,N,收框,J40007,"2023-04-26 09:36:25",SYS,"2023-04-27 00:00:15","2023-04-26 09:36:25",Y,NULL
EVC202304263661,J40017,2023-04-26,0930,2023-04-26,1000,0.5,Y,Y,K40005,E,N,收框,J40017,"2023-04-26 20:06:22",SYS,"2023-04-28 11:08:28","2023-04-26 20:06:22",Y,NULL
EVC202304263662,S20100,2023-04-26,0930,2023-04-26,1830,8,Y,Y,S000A3,1V,N,有事,S20100,"2023-04-26 22:02:40",SYS,"2023-04-28 11:08:32","2023-04-26 22:02:40",Y,NULL
EVC202304273664,S000A6,2023-04-27,1230,2023-04-27,1830,5,Y,Y,S000A9,J1,N,喪假,S000A6,"2023-04-27 06:53:03",SYS,"2023-04-28 11:08:36","2023-04-27 06:53:03",N,NULL
EVC202304273665,M40026,2023-04-28,0930,2023-04-28,1400,3.5,Y,Y,A00001,E,N,德威請款,M40026,"2023-04-27 09:52:35",SYS,"2023-04-28 11:08:39","2023-04-27 09:52:35",N,NULL
EVC202304273666,S000A3,2023-04-27,0930,2023-04-27,1000,0.5,Y,Y,S20100,D,N,塞車(國道事故回堵導致塞車),S000A3,"2023-04-27 09:53:59",SYS,"2023-04-28 11:08:43","2023-04-27 09:54:06",Y,NULL
EVC202304273667,E40003,2023-05-15,0900,2023-05-19,1800,40,Y,Y,E00005,1V,N,個人因素,E40003,"2023-04-27 13:58:40",SYS,"2023-05-02 11:14:46","2023-04-27 13:58:40",N,NULL
EVC202304283668,F20027,2023-04-28,1030,2023-04-28,1830,7,Y,Y,F20034,1V,N,,F20027,"2023-04-28 10:30:36",SYS,"2023-04-28 11:08:47","2023-04-28 10:30:36",Y,NULL
EVC202304283669,L20036,2023-04-24,0900,2023-04-28,1800,40,Y,Y,L20065,1V,N,,L20036,"2023-04-28 12:39:29",SYS,"2023-04-28 18:49:32","2023-04-28 12:39:29",Y,NULL
EVC202304283670,A40106,2023-04-28,0930,2023-04-28,1530,5,Y,Y,A40103,1V,N,,A40106,"2023-04-28 16:02:15",SYS,"2023-04-28 18:49:37","2023-04-28 16:02:15",Y,NULL
EVC202304283671,A40103,2023-04-28,1000,2023-04-28,1700,6,Y,Y,A40106,1V,N,,A40103,"2023-04-28 16:04:13",SYS,"2023-04-28 18:49:41","2023-04-28 16:04:13",Y,NULL
EVC202304283672,A40103,2023-04-27,0930,2023-04-27,1830,8,Y,Y,A40106,1V,N,補4/21特休假,A40103,"2023-04-28 16:07:53",SYS,"2023-04-28 18:49:45","2023-04-28 16:07:53",Y,NULL
EVC202305013679,S20112,2023-05-25,0930,2023-05-25,1830,8,Y,Y,S20098,C,N,固定週四休假(事假),S20112,"2023-05-01 09:16:44",SYS,"2023-05-08 14:05:42","2023-05-01 09:16:44",N,NULL
EVC202305023682,L20064,2023-05-22,0900,2023-05-22,1800,8,Y,Y,A40082,1V,N,,L20064,"2023-05-02 09:12:18",SYS,"2023-05-02 17:54:20","2023-05-02 09:12:18",N,NULL
EVC202305023687,I40013,2023-05-18,0900,2023-05-18,1800,8,Y,Y,I20037,1V,N,特休,I40013,"2023-05-02 09:22:52",SYS,"2023-05-03 15:51:21","2023-05-02 09:22:52",N,NULL
EVC202305023688,I40013,2023-05-30,0900,2023-05-30,1800,8,Y,Y,I20037,1V,N,,I40013,"2023-05-02 09:23:51",SYS,"2023-05-03 15:51:26","2023-05-02 09:23:51",N,NULL
EVC202305023692,S20081,2023-05-16,0930,2023-05-19,1830,32,Y,Y,S20001,1V,N,出國,S20081,"2023-05-02 10:20:00",SYS,"2023-05-03 11:44:16","2023-05-02 10:20:00",N,NULL
EVC202305023693,C40040,2023-05-03,0930,2023-05-05,1830,24,Y,Y,C40047,1V,N,,C40040,"2023-05-02 11:56:34",SYS,"2023-05-02 17:54:29","2023-05-02 11:56:34",N,NULL
EVC202305023695,L20036,2023-05-02,0900,2023-05-02,1030,1.5,Y,Y,L20065,1V,N,,L20036,"2023-05-02 13:35:02",SYS,"2023-05-02 17:54:32","2023-05-02 13:35:02",Y,NULL
EVC202305023696,L20068,2023-05-03,0900,2023-05-03,1800,8,Y,Y,L20065,1V,N,小孩確診，要照顧。,L20068,"2023-05-02 17:55:58",SYS,"2023-05-03 11:44:27","2023-05-02 17:55:58",N,NULL
EVC202305033698,A40069,2023-05-02,0930,2023-05-05,1830,32,Y,Y,A40103,1V,N,出國,A40069,"2023-05-03 06:51:02",SYS,"2023-05-04 10:43:56","2023-05-03 06:51:25",Y,NULL
EVC202305033699,M40001,2023-05-02,1800,2023-05-02,1830,0.5,Y,Y,A00001,E,N,幫業務請款,M40001,"2023-05-03 08:25:22",SYS,"2023-05-04 10:44:12","2023-05-03 08:25:22",Y,NULL
EVC202305033701,I40010,2023-05-03,0900,2023-05-03,1800,8,Y,Y,I40013,1V,N,不舒服臨時請假,I40010,"2023-05-03 09:41:50",SYS,"2023-05-03 15:51:33","2023-05-03 09:41:50",Y,NULL
EVC202305033703,F20030,2023-05-03,1430,2023-05-03,1830,4,N,Y,F40024,B,N,,F20030,"2023-05-03 11:20:17",F20030,"2023-05-03 11:20:17","2023-05-03 11:20:17",N,NULL
EVC202305033706,F20030,2023-05-03,1430,2023-05-03,1830,4,Y,Y,F40024,1V,N,,F20030,"2023-05-03 11:51:05",SYS,"2023-05-03 15:51:35","2023-05-03 11:51:05",N,NULL
EVC202305033712,I20032,2023-05-17,0900,2023-05-17,1800,8,Y,Y,I20031,1V,N,,I20032,"2023-05-03 18:02:30",SYS,"2023-05-09 17:47:50","2023-05-03 18:02:37",N,NULL
EVC202305033713,M40001,2023-05-04,0930,2023-05-04,1030,1,Y,Y,A00001,E,N,去幫業務收件,M40001,"2023-05-03 18:52:19",SYS,"2023-05-04 10:44:16","2023-05-03 18:52:20",N,NULL
EVC202305043714,J20041,2023-05-03,0900,2023-05-03,1200,3,R,Y,J20047,1V,N,特休,J20041,"2023-05-04 00:48:52",SYS,"2023-05-05 00:00:15","2023-05-04 00:48:52",Y,NULL
EVC202305043715,A40104,2023-05-05,0900,2023-05-05,1800,8,Y,Y,L20068,C,N,家裡有事,A40104,"2023-05-04 08:42:29",SYS,"2023-05-04 10:44:21","2023-05-04 08:42:29",N,NULL
EVC202305043720,P20001,2023-05-08,0930,2023-05-08,1830,8,Y,Y,S000A6,D,N,補4/19~4/20,P20001,"2023-05-04 10:25:48",SYS,"2023-05-08 14:05:47","2023-05-04 10:27:33",N,NULL
EVC202305043721,P20001,2023-05-12,0930,2023-05-12,1830,8,Y,Y,S000A6,D,N,補4/20~4/21,P20001,"2023-05-04 10:26:56",SYS,"2023-05-08 14:05:51","2023-05-04 10:27:20",N,NULL
EVC202305043725,S000A8,2023-05-05,0930,2023-05-05,1830,8,Y,Y,F40024,1V,N,,S000A8,"2023-05-04 23:49:46",SYS,"2023-05-05 11:49:05","2023-05-04 23:49:47",N,NULL
EVC202305043726,S20104,2023-05-05,0930,2023-05-05,1830,8,Y,Y,S000A9,1V,N,小孩腸病毒,S20104,"2023-05-04 23:50:44",SYS,"2023-05-05 11:49:14","2023-05-04 23:50:44",N,NULL
EVC202305053728,L20036,2023-05-04,0900,2023-05-04,1230,3,Y,Y,L20065,1V,N,,L20036,"2023-05-05 09:03:55",SYS,"2023-05-05 11:49:21","2023-05-05 09:03:56",Y,NULL
EVC202305053729,S20110,2023-05-04,1630,2023-05-04,1830,2,Y,Y,S20060,1V,N,特休假,S20110,"2023-05-05 09:40:06",SYS,"2023-05-05 11:49:24","2023-05-05 09:40:06",Y,NULL
EVC202305053730,M40001,2023-05-05,0930,2023-05-05,1030,1,R,Y,A00001,E,N,幫業務收、送件,M40001,"2023-05-05 09:45:39",SYS,"2023-05-07 00:00:15","2023-05-05 09:45:39",Y,NULL
EVC202305053731,S20108,2023-05-08,0930,2023-05-08,1830,8,Y,Y,S20100,D,N,原4/3加班,S20108,"2023-05-05 10:18:40",SYS,"2023-05-08 14:05:56","2023-05-05 10:18:40",N,NULL
EVC202305053733,B40031,2023-05-15,0900,2023-05-15,1800,8,Y,Y,L20064,1V,N,,B40031,"2023-05-05 12:57:34",SYS,"2023-05-08 14:06:04","2023-05-05 12:57:34",N,NULL
EVC202305053734,G40034,2023-05-19,0900,2023-05-19,1800,8,Y,Y,G40033,1V,N,特休,G40034,"2023-05-05 18:35:37",SYS,"2023-05-15 18:15:56","2023-05-05 18:35:37",N,NULL
EVC202305063735,L20065,2023-05-09,0900,2023-05-09,1400,4,Y,Y,L20068,1V,N,,L20065,"2023-05-06 15:35:45",SYS,"2023-05-08 14:06:07","2023-05-06 15:35:45",N,NULL
EVC202305073739,S20112,2023-05-11,0930,2023-05-11,1830,8,Y,Y,S20098,C,N,固定週四休假(事假),S20112,"2023-05-07 21:07:16",SYS,"2023-05-12 11:36:53","2023-05-07 21:07:16",N,NULL
EVC202305083742,S000A3,2023-05-08,0930,2023-05-13,1830,48,Y,Y,S20100,E1,N,出差東莞上海,S000A3,"2023-05-08 10:00:32",SYS,"2023-05-09 17:48:00","2023-05-08 10:00:32",Y,NULL
EVC202305083743,F40025,2023-05-12,0930,2023-05-12,1830,8,Y,Y,F20028,1V,N,,F40025,"2023-05-08 14:23:56",SYS,"2023-05-09 08:49:44","2023-05-08 14:23:56",N,NULL
EVC202305093744,S000A6,2023-05-09,1230,2023-05-09,1830,5,Y,Y,S000A9,J1,N,喪假,S000A6,"2023-05-09 12:27:33",SYS,"2023-05-09 17:48:10","2023-05-09 12:27:33",N,NULL
EVC202305093745,L20036,2023-05-08,0900,2023-05-08,1800,8,Y,Y,L20065,1V,N,,L20036,"2023-05-09 13:26:41",SYS,"2023-05-09 17:48:16","2023-05-09 13:26:41",Y,NULL
EVC202305093746,L20036,2023-05-09,1330,2023-05-09,1800,4.5,Y,Y,L20065,1V,N,,L20036,"2023-05-09 13:27:10",SYS,"2023-05-09 17:48:19","2023-05-09 13:27:10",N,NULL
EVC202305093748,B40031,2023-05-26,0900,2023-05-26,1800,8,Y,Y,A40082,1V,N,,B40031,"2023-05-09 15:52:49",SYS,"2023-05-10 12:32:35","2023-05-09 15:52:50",N,NULL
EVC202305103750,S20098,2023-05-18,0930,2023-05-19,1830,16,Y,Y,S000A6,1V,N,特休,S20098,"2023-05-10 01:18:00",SYS,"2023-05-12 11:37:01","2023-05-10 01:18:00",N,NULL
EVC202305103752,F20027,2023-05-12,0930,2023-05-12,1830,8,Y,Y,F20034,1V,N,,F20027,"2023-05-10 10:25:51",SYS,"2023-05-10 12:32:39","2023-05-10 10:25:52",N,NULL
EVC202305103755,S000A8,2023-05-10,1300,2023-05-10,1830,5,Y,Y,F40024,E,N,"竹北 新豐",S000A8,"2023-05-10 14:39:37",SYS,"2023-05-12 11:37:11","2023-05-10 14:39:37",Y,NULL
EVC202305103757,F40024,2023-05-10,1300,2023-05-10,1830,5,Y,Y,F20030,E,N,竹北，新豐,F40024,"2023-05-10 14:50:53",SYS,"2023-05-12 11:37:15","2023-05-10 14:50:53",Y,NULL
EVC202305103762,J40017,2023-05-10,0930,2023-05-10,1000,0.5,Y,Y,K40005,E,N,收框,J40017,"2023-05-10 23:42:43",SYS,"2023-05-12 11:37:19","2023-05-10 23:42:43",Y,NULL
EVC202305113765,S20110,2023-05-12,0930,2023-05-12,1830,8,Y,Y,S20060,1V,N,特休假,S20110,"2023-05-11 09:35:31",SYS,"2023-05-12 11:37:25","2023-05-11 09:35:31",N,NULL
EVC202305113766,F20030,2023-05-11,1300,2023-05-11,1830,5,Y,Y,F40024,E,N,竹南頭份,F20030,"2023-05-11 09:39:56",SYS,"2023-05-12 11:37:30","2023-05-11 09:39:56",N,NULL
EVC202305113767,F20028,2023-05-16,1430,2023-05-16,1830,4,Y,Y,F40025,1V,N,,F20028,"2023-05-11 10:32:59",SYS,"2023-05-12 11:37:35","2023-05-11 10:33:00",N,NULL
EVC202305113768,I20032,2023-05-15,0900,2023-05-15,1800,8,Y,Y,I20031,1V,N,保姆請特休寶寶沒人顧,I20032,"2023-05-11 10:38:35",SYS,"2023-05-15 09:51:20","2023-05-11 10:38:38",N,NULL
EVC202305113770,S000A8,2023-05-11,1000,2023-05-11,1830,7.5,Y,Y,F40024,E,N,新豐湖口,S000A8,"2023-05-11 11:35:37",SYS,"2023-05-12 11:37:38","2023-05-11 11:35:37",Y,NULL
EVC202305113772,G40034,2023-05-17,0900,2023-05-17,1800,8,Y,Y,G40033,1V,N,特休,G40034,"2023-05-11 11:39:02",SYS,"2023-05-15 18:16:01","2023-05-11 11:39:03",N,NULL
EVC202305113773,S20104,2023-05-11,1330,2023-05-11,1830,5,Y,Y,S000A9,1V,N,,S20104,"2023-05-11 12:13:10",SYS,"2023-05-12 11:37:43","2023-05-11 12:13:10",N,NULL
EVC202305113774,J20040,2023-05-12,0900,2023-05-12,1800,8,Y,Y,J20032,1V,N,,J20040,"2023-05-11 13:35:21",SYS,"2023-05-12 11:37:46","2023-05-11 13:35:21",N,NULL
EVC202305113778,M40066,2023-05-11,0930,2023-05-11,1430,4,Y,Y,A00001,1V,N,,M40066,"2023-05-11 18:44:22",SYS,"2023-05-12 11:37:51","2023-05-11 18:44:22",Y,NULL
EVC202305113779,M40066,2023-05-11,1430,2023-05-11,1830,4,Y,Y,A00001,E,N,外出對賬,M40066,"2023-05-11 18:45:00",SYS,"2023-05-12 11:37:54","2023-05-11 18:45:00",Y,NULL
EVC202305113780,J40007,2023-05-10,0930,2023-05-10,1030,1,R,Y,K40005,E,N,收框,J40007,"2023-05-11 21:14:27",SYS,"2023-05-12 00:00:15","2023-05-11 21:14:27",Y,NULL
EVC202305123783,I20040,2023-05-12,0900,2023-05-12,1800,8,Y,Y,I20036,H5,N,身體不適,I20040,"2023-05-12 08:18:01",SYS,"2023-05-15 09:51:33","2023-05-12 08:18:01",N,NULL
EVC202305123785,I20036,2023-05-19,0900,2023-05-19,1800,8,Y,Y,I20031,1V,N,,I20036,"2023-05-12 09:48:34",SYS,"2023-05-15 09:51:47","2023-05-12 09:48:34",N,NULL
EVC202305123786,F20030,2023-05-12,1300,2023-05-12,1830,5,R,Y,F40024,E,N,苗栗,F20030,"2023-05-12 11:52:34",SYS,"2023-05-14 00:00:15","2023-05-12 11:52:34",N,NULL
EVC202305123788,S000A8,2023-05-12,1500,2023-05-12,1830,3.5,Y,Y,F40024,E,N,年青人總公司,S000A8,"2023-05-12 14:07:02",SYS,"2023-05-15 09:51:52","2023-05-12 14:07:03",N,NULL
EVC202305123791,M40066,2023-05-12,0930,2023-05-12,1430,4,R,Y,A00001,1V,N,,M40066,"2023-05-12 14:37:58",SYS,"2023-05-14 00:00:15","2023-05-12 14:37:58",Y,NULL
EVC202305123793,M40066,2023-05-12,1430,2023-05-12,1830,4,R,Y,A00001,E,N,外出收帳,M40066,"2023-05-12 14:41:45",SYS,"2023-05-14 00:00:15","2023-05-12 14:41:45",Y,NULL
EVC202305133795,K40004,2023-05-12,0900,2023-05-12,1100,2,Y,Y,K40006,E,N,業務商談,K40004,"2023-05-13 14:00:58",SYS,"2023-05-15 09:52:01","2023-05-13 14:00:58",Y,NULL
EVC202305143797,S20108,2023-05-15,0930,2023-05-15,1830,8,Y,Y,S20100,D,N,原4/4號加班,S20108,"2023-05-14 08:49:01",SYS,"2023-05-15 18:16:27","2023-05-14 08:49:01",N,NULL
EVC202305143798,A40082,2023-05-18,1430,2023-05-18,1800,3.5,Y,Y,L20064,1V,N,打疫苗,A40082,"2023-05-14 17:03:11",SYS,"2023-05-15 09:52:07","2023-05-14 17:03:11",N,NULL
EVC202305153802,S000A9,2023-05-12,1530,2023-05-12,1830,3,Y,Y,S20104,E,N,自取福袋包裝袋(業物用),S000A9,"2023-05-15 10:02:57",SYS,"2023-05-15 18:16:46","2023-05-15 10:02:57",Y,NULL
EVC202305153804,S20060,2023-05-15,0930,2023-05-15,1000,0.5,Y,Y,S20100,1V,N,事假,S20060,"2023-05-15 10:50:58",SYS,"2023-05-15 18:16:56","2023-05-15 10:50:59",Y,NULL
EVC202305153807,G20043,2023-05-15,1630,2023-05-15,1800,1.5,Y,Y,G20047,1V,N,特休,G20043,"2023-05-15 13:30:25",SYS,"2023-05-15 18:17:00","2023-05-15 13:30:25",N,NULL
EVC202305153808,F20034,2023-05-19,0930,2023-05-19,1830,8,Y,Y,F20027,H3,N,,F20034,"2023-05-15 13:58:56",SYS,"2023-05-15 18:17:06","2023-05-15 13:58:56",N,NULL
EVC202305153809,F20034,2023-05-29,0930,2023-05-30,1830,16,Y,Y,F20027,1V,N,,F20034,"2023-05-15 14:01:02",SYS,"2023-05-15 18:17:18","2023-05-15 14:01:02",N,NULL
EVC202305153810,F20034,2023-05-25,1300,2023-05-25,1830,5,Y,Y,F20027,1V,N,,F20034,"2023-05-15 14:03:08",SYS,"2023-05-15 18:17:21","2023-05-15 14:03:08",N,NULL
EVC202305153813,F20034,2023-05-26,0930,2023-05-26,1830,8,Y,Y,F20027,H3,N,,F20034,"2023-05-15 14:06:15",SYS,"2023-05-15 18:17:24","2023-05-15 14:06:15",N,NULL
EVC202305153817,F20027,2023-05-18,0930,2023-05-18,1830,8,Y,Y,F20034,C1,N,小孩腸病毒,F20027,"2023-05-15 17:34:14",SYS,"2023-05-15 18:17:31","2023-05-15 17:34:14",N,NULL
EVC202305153818,S20112,2023-05-17,0930,2023-05-17,1830,8,N,Y,S20098,E1,N,固定休假(事假),S20112,"2023-05-15 20:21:13",S20112,"2023-05-15 20:21:13","2023-05-15 20:21:13",N,NULL
EVC202305163820,I40014,2023-05-19,0900,2023-05-19,1800,8,Y,Y,I20030,E,N,桃園裝機,I40014,"2023-05-16 09:24:21",SYS,"2023-05-17 17:48:15","2023-05-16 09:24:21",N,NULL
EVC202305163823,T20076,2023-05-16,0930,2023-05-19,1830,32,Y,Y,S20092,H1,N,陪產假,T20076,"2023-05-16 09:40:47",SYS,"2023-05-16 18:49:24","2023-05-16 09:40:47",Y,NULL
EVC202305163824,T20076,2023-05-22,0930,2023-05-24,1830,24,Y,Y,S20092,H1,N,陪產假,T20076,"2023-05-16 09:41:47",SYS,"2023-05-16 18:49:26","2023-05-16 09:41:47",N,NULL
EVC202305163825,J40017,2023-05-17,0900,2023-05-17,1800,8,Y,Y,K40005,1V,N,年資假,J40017,"2023-05-16 18:50:45",SYS,"2023-05-17 17:48:21","2023-05-16 18:50:45",N,NULL
EVC202305163826,J40017,2023-05-18,0900,2023-05-18,1800,8,Y,Y,K40005,1V,N,年資假,J40017,"2023-05-16 18:51:36",SYS,"2023-05-17 17:48:24","2023-05-16 18:51:36",N,NULL
EVC202305163827,J40017,2023-05-25,1200,2023-05-25,1800,5,N,Y,K40005,1V,N,年資假,J40017,"2023-05-16 18:52:28",J40017,"2023-05-16 18:52:28","2023-05-16 18:52:28",N,NULL
EVC202305173829,M40066,2023-05-17,0930,2023-05-19,1830,24,Y,Y,A00001,E,N,花蓮出差,M40066,"2023-05-17 07:31:54",SYS,"2023-05-22 11:14:40","2023-05-17 07:31:54",N,NULL
EVC202305173830,I20028,2023-05-17,0900,2023-05-17,1800,8,Y,Y,I40014,1V,N,腳痛,I20028,"2023-05-17 08:14:22",SYS,"2023-05-18 11:48:01","2023-05-17 08:14:22",N,NULL
EVC202305173831,F40024,2023-05-17,1430,2023-05-17,1830,4,Y,Y,F20030,1V,N,,F40024,"2023-05-17 10:45:26",SYS,"2023-05-19 10:32:04","2023-05-17 10:45:26",N,NULL
EVC202305173833,S20110,2023-05-18,0930,2023-05-18,1830,8,Y,Y,S20060,1V,N,特休假,S20110,"2023-05-17 11:21:04",SYS,"2023-05-17 17:48:27","2023-05-17 11:21:04",N,NULL
EVC202305173834,L20036,2023-05-17,0900,2023-05-17,1230,3,Y,Y,L20065,1V,N,,L20036,"2023-05-17 13:47:34",SYS,"2023-05-18 11:48:13","2023-05-17 13:47:35",Y,NULL
EVC202305173835,I20031,2023-05-30,1200,2023-05-30,1800,5,Y,Y,I20036,1V,N,特休,I20031,"2023-05-17 15:37:41",SYS,"2023-05-25 17:36:44","2023-05-17 15:37:41",N,NULL
EVC202305173837,S000A8,2023-05-17,1730,2023-05-17,1830,1,Y,Y,F40024,E,N,台北,S000A8,"2023-05-17 17:01:01",SYS,"2023-05-19 10:32:07","2023-05-17 17:01:01",N,NULL
EVC202305183838,S20108,2023-05-18,0930,2023-05-18,1830,8,Y,Y,S20100,E,N,高雄租賃初勘,S20108,"2023-05-18 08:45:22",SYS,"2023-05-18 11:48:20","2023-05-18 08:45:22",N,NULL
EVC202305183839,M20027,2023-06-01,0930,2023-06-02,1830,16,Y,Y,M40026,1V,N,,M20027,"2023-05-18 13:16:15",SYS,"2023-05-25 17:36:50","2023-05-18 13:16:15",N,NULL
EVC202305183841,F20030,2023-05-18,1330,2023-05-18,1830,5,Y,Y,F40024,E,N,店家,F20030,"2023-05-18 13:28:25",SYS,"2023-05-19 10:32:12","2023-05-18 13:28:25",N,NULL
EVC202305183843,S20108,2023-05-19,0930,2023-05-19,1830,8,Y,Y,S20100,E,N,桃園公司裝機,S20108,"2023-05-18 16:49:48",SYS,"2023-05-19 10:32:17","2023-05-18 16:49:48",N,NULL
